STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT
723240,13882,20141016,58.2,24,49.5,24,1012.6,21,987.6,24,9.5,24,5.6,24,11.1,14,64,55, 0.01G,999.9,10000
723240,13882,20141017,57.8,24,50,24,1013.4,21,989,24,7.4,24,2.9,24,13,17.1,   79.0*,  46.4*, 0.00G,999.9,100000
723240,13882,20141018,63.6,24,51.6,24,1013.5,24,989,24,10,24,5.3,24,14,21,79,46.9, 0.00G,999.9,0
723240,13882,20141019,57.2,24,44.5,24,1020.2,24,995.4,24,10,24,7.1,24,14,20,73,48, 0.00G,999.9,0
723240,13882,20141020,55.7,24,47.8,24,1018.4,24,993.6,24,10,24,1.7,24,8.9,999.9,72,43, 0.00G,999.9,10000
723240,13882,20141021,59.2,24,48.6,24,1016.3,24,991.6,24,10,24,3,24,12,999.9,73,43, 0.00G,999.9,100000
723240,13882,20141022,55.8,24,41.8,24,1020.1,24,995.3,24,10,24,7.4,24,12,15,73,44.1, 0.00G,999.9,0
723240,13882,20141023,54.5,24,41.4,24,1021.2,24,996.2,24,10,24,8.1,24,13,17.1,66.9,44.1, 0.00G,999.9,0
723240,13882,20141024,57.5,24,45.5,24,1018.5,24,993.7,24,10,24,2.8,24,8,999.9,73,46, 0.00G,999.9,0
723240,13882,20141025,57.2,24,46.9,24,1018.1,24,993.3,24,10,24,0.9,24,6,999.9,77,43, 0.00G,999.9,0
723240,13882,20141026,64.5,24,56.2,24,1016.1,22,991.6,24,7.7,24,0.9,24,4.1,999.9,82,43, 0.00G,999.9,100000
723240,13882,20141027,65.9,24,57.1,24,1016.4,22,992.1,24,7.7,24,1.4,24,7,999.9,84.9,51.1, 0.00G,999.9,100000
723240,13882,20141028,65.5,24,57.2,24,1018.3,24,993.7,24,9.2,24,2.9,24,11.1,15.9,84.9,53.1, 0.00G,999.9,0
723240,13882,20141029,61.4,24,54.8,24,1018.1,21,993.6,24,8,24,5,24,11.1,20,77,53.1, 0.31G,999.9,10000
723240,13882,20141030,52.8,24,40.7,24,1018.8,24,993.9,24,10,24,2.1,24,5.1,999.9,66.9,39.9, 0.01G,999.9,100000
723240,13882,20141031,50.8,24,42,24,1015.3,23,990.3,24,9.7,24,4.2,24,18.1,25.1,66.9,39.9, 0.00G,999.9,10000
723240,13882,20141101,41,24,30.2,24,1020.3,22,994.7,24,10,24,14.5,24,21,27,   45.0*,  37.4*, 0.02G,999.9,10000
723240,13882,20141102,42.5,24,26.4,24,1028.7,24,1003.2,24,10,24,8.9,24,15.9,21,55,32, 0.00G,999.9,0
723240,13882,20141103,44.5,24,31.5,24,1030,24,1004.5,24,10,24,1,24,4.1,999.9,66,32, 0.00G,999.9,0
723240,13882,20141104,51.8,24,35.9,24,1026.8,24,1001.6,24,10,24,2.4,24,9.9,999.9,70,32, 0.00G,999.9,0
723240,13882,20141105,55.4,24,45.1,24,1023.6,24,998.7,24,10,24,2,24,8,999.9,70,39.9, 0.00G,999.9,0
723240,13882,20141106,62.1,24,50.4,24,1018.2,19,993.4,24,8.5,24,8.8,24,18.1,31.1,70,48, 0.30G,999.9,10000
723240,13882,20141107,49.5,24,33.6,24,1019.8,23,995.1,24,10,24,11.4,24,18.1,28,70,42.1, 0.00I,999.9,0
723240,13882,20141108,46.1,24,36.2,24,1016.8,24,991.8,24,10,24,2,24,6,999.9,64,34, 0.00G,999.9,100000
723240,13882,20141109,50.8,24,40.6,24,1016.1,24,991.2,24,9.3,24,2.2,24,9.9,999.9,64,34, 0.00G,999.9,100000
723240,13882,20141110,48.3,24,39,24,1016.4,22,991.7,24,7,24,1.5,24,8,999.9,68,35.1, 0.00G,999.9,100000
723240,13882,20141111,53.8,24,43.2,24,1015.8,24,990.9,24,9.9,24,2.9,24,8.9,999.9,73,35.1, 0.00G,999.9,0
723240,13882,20141112,53.5,24,45.2,24,1018.1,24,993.3,24,9.9,24,7,24,11.1,999.9,73,37.9, 0.00G,999.9,0
723240,13882,20141113,39,24,29.8,24,1023.2,23,997.9,24,8.8,24,10.1,24,13,18.1,   43.0*,  36.0*, 0.00G,999.9,10000
723240,13882,20141114,31.9,24,15.2,24,1026.3,24,1000.6,24,10,24,11.8,24,17.1,21,41,24.1, 0.00G,999.9,0
723240,13882,20141115,34.9,24,16.6,24,1027.8,24,1002.3,24,10,24,7.7,24,14,999.9,48.9,24.1, 0.00G,999.9,0
723240,13882,20141116,43.2,24,27.9,24,1023.8,21,998,24,7.5,24,4.2,24,11.1,15.9,48.9,28, 0.00G,999.9,10000
723240,13882,20141117,44.2,24,39.4,24,1013.6,20,987.4,24,6.3,24,6.3,24,15.9,22.9,53.1,35.1, 1.73G,999.9,10000
723240,13882,20141118,29.6,24,12.3,24,1025.4,24,999.7,24,9.9,24,9.2,24,17.1,25.1,   35.1*,  26.1*, 0.03G,999.9,1000
723240,13882,20141119,30.4,24,16.3,24,1028.1,24,1002.2,24,10,24,3.2,24,12,17.1,48,19, 0.00G,999.9,0
723240,13882,20141120,44,24,25.7,24,1023,24,997.7,24,10,24,3.8,24,8.9,18.1,59,19, 0.00G,999.9,0
723240,13882,20141121,41.2,24,26.1,24,1028.1,24,1002.7,24,10,24,2.8,24,9.9,999.9,59,30, 0.00G,999.9,0
723240,13882,20141122,43,24,28.9,24,1029.5,24,1004,24,9.9,24,2.1,24,13,999.9,62.1,28.9, 0.00G,999.9,0
723240,13882,20141123,53,24,40.9,24,1015.2,21,990.6,24,5.6,24,4.6,24,8.9,18.1,   57.9*,  48.9*, 0.01G,999.9,10000
723240,13882,20141124,63.5,24,52.7,24,1005.7,23,980.8,24,9.8,24,11.3,24,20,28.9,71.1,48.9, 1.36G,999.9,0
723240,13882,20141125,50.8,24,33.8,24,1017.9,24,993.1,24,10,24,2.6,24,8,999.9,71.1,37.9, 0.00G,999.9,0
723240,13882,20141126,48,24,28.4,24,1018.5,24,993.4,24,10,24,4.8,24,8,999.9,61,37.9, 0.00G,999.9,0
723240,13882,20141127,43,24,30.5,24,1022.6,24,997.4,24,10,24,9.5,24,15,24.1,54,37, 0.01G,999.9,10000
723240,13882,20141128,35.5,24,19.4,24,1029.7,24,1004.2,24,10,24,4.7,24,12,999.9,46.9,26.1, 0.01G,999.9,0
723240,13882,20141129,38.7,24,26.5,24,1024,23,998.7,24,10,24,2.8,24,9.9,18.1,55,26.1, 0.00G,999.9,0
723240,13882,20141130,56.6,24,44,24,1022.6,24,997.5,24,10,24,8.1,24,17.1,22.9,   66.9*,  50.0*, 0.00G,999.9,0
723240,13882,20141201,55.2,24,50,24,1026.4,24,1001.4,24,9,24,1.9,24,6,999.9,68,45, 0.00G,999.9,0
723240,13882,20141202,58.3,24,55.9,24,1025.1,18,1000.2,24,4.9,24,1.2,24,5.1,999.9,68,45, 0.01G,999.9,110000
723240,13882,20141203,58.4,24,53.6,24,1024.4,21,999.3,24,7.3,24,2.1,24,9.9,999.9,66,53.1, 0.13G,999.9,110000
723240,13882,20141204,54.1,24,46.5,24,1025.4,24,1000.4,24,10,24,2.4,24,8.9,999.9,66,46.9, 0.00G,999.9,0
723240,13882,20141205,54.9,24,50.9,24,1025.6,23,1000.5,24,7.6,24,2.5,24,8.9,14,66,46.9, 0.00G,999.9,10000
723240,13882,20141206,56.3,24,52.4,24,1022.9,17,997.1,24,7.1,24,7.1,24,20,28,62.1,48.9, 0.44G,999.9,110000
723240,13882,20141207,47.2,24,36.3,24,1028.2,24,1003.1,24,10,24,12.8,24,17.1,24.1,   51.1*,  42.8*, 0.16G,999.9,0
723240,13882,20141208,44.2,24,33.5,24,1026.3,24,1001,24,10,24,3.2,24,8,999.9,52,37.9, 0.00G,999.9,0
723240,13882,20141209,42.7,24,34.2,24,1021.6,24,996.4,24,10,24,4.4,24,21,28.9,52,37, 0.00G,999.9,10000
723240,13882,20141210,39.4,24,29.9,24,1023.2,24,997.8,24,10,24,8.1,24,15,999.9,50,30, 0.00G,999.9,0
723240,13882,20141211,38.3,24,25.8,24,1022.6,24,997.2,24,10,24,6.6,24,12,15.9,48.9,30, 0.00G,999.9,0
723240,13882,20141212,38.3,24,24.9,24,1026.6,24,1001.1,24,9.8,24,2.6,24,8.9,999.9,55,27, 0.00G,999.9,0
723240,13882,20141213,37.3,24,28.9,24,1025.9,24,1000.4,24,10,24,3.7,24,12,999.9,55,27, 0.00G,999.9,0
723240,13882,20141214,37.7,24,31.3,24,1022.9,23,997.6,24,7.8,24,6.1,24,12,999.9,48.9,27, 0.00G,999.9,0
723240,13882,20141215,37.7,24,30.9,24,1019.3,24,994,24,6.8,24,3,24,8,999.9,54,26.1, 0.00G,999.9,110000
723240,13882,20141216,50.7,24,43.4,24,1016.1,20,990.8,24,7.1,24,6.5,24,12,20,   55.0*,  46.9*, 0.50G,999.9,110010
723240,13882,20141217,44.9,24,35.8,24,1023.3,22,997.9,24,10,24,6,24,8.9,999.9,57,41, 0.33G,999.9,0
723240,13882,20141218,39.9,24,31.9,24,1023,24,997.7,24,10,24,3.6,24,8,999.9,50,33.1, 0.00G,999.9,10000
723240,13882,20141219,40.7,24,30.7,24,1022.6,24,997.2,24,10,24,2.9,24,8,999.9,46.9,30, 0.01G,999.9,0
723240,13882,20141220,43.8,24,31.6,24,1022.7,24,997.4,24,9.9,24,3.3,24,7,999.9,50,30, 0.00G,999.9,0
723240,13882,20141221,38.8,24,32.9,24,1023,24,997.8,24,9.2,24,1.8,24,7,999.9,50,30.9, 0.00G,999.9,0
723240,13882,20141222,47.7,24,41.4,24,1016.2,24,991.1,24,8.9,24,1.6,24,6,999.9,   50.0*,  46.0*, 0.00G,999.9,10000
723240,13882,20141223,48,24,45.8,24,1011.2,17,986,24,4.2,24,4.5,24,9.9,20,54,46, 0.06G,999.9,10010
723240,13882,20141224,52.5,24,50.4,24,1005.1,17,980.9,24,6,24,4.8,24,15,22,57,46, 2.23G,999.9,10000
723240,13882,20141225,46.1,24,35,24,1018.6,24,993.1,24,9.9,24,4.5,24,11.1,17.1,57,43, 0.23G,999.9,10000
723240,13882,20141226,38.2,24,33.8,24,1025.8,19,1000.6,24,6.2,24,1,24,4.1,999.9,55,30.9, 0.00G,999.9,100000
723240,13882,20141227,45.4,24,39.2,24,1025.2,24,999.8,24,9,24,1.5,24,6,999.9,57,30.9, 0.00G,999.9,110000
723240,13882,20141228,54,24,50.4,24,1019.2,20,994.1,24,6.8,24,2.9,24,7,999.9,59,37.9, 0.23G,999.9,110000
723240,13882,20141229,50.5,24,48,24,1019.3,17,994.3,24,6.4,24,3.5,24,8,999.9,   54.0*,  48.2*, 0.36G,999.9,110000
723240,13882,20141230,43.6,24,38.1,24,1026.5,18,1000.2,24,8.9,24,7.6,24,12,999.9,52,37.9, 0.04G,999.9,10000
723240,13882,20141231,37.5,24,24.8,24,1032.1,24,1006.4,24,10,24,6.2,24,8,999.9,46.9,30, 0.00G,999.9,0
723240,13882,20150101,35.7,24,24.4,24,1028.6,24,1003,24,10,24,1,24,6,999.9,46.9,28, 0.00G,999.9,0
723240,13882,20150102,43,24,37.5,24,1026.9,21,1001.4,24,7.8,24,0.8,24,6,999.9,45,28, 0.01G,999.9,110000
723240,13882,20150103,48.5,24,46.8,24,1022.4,20,997.2,24,3,24,2.3,24,7,999.9,55.9,42.1, 0.31G,999.9,10000
723240,13882,20150104,57.3,24,51.1,24,1018,18,992.4,24,7,24,7,24,15.9,22,62.1,44.1, 1.75G,999.9,10010
723240,13882,20150105,38.8,24,24.3,24,1032.7,23,1007,24,10,24,8.5,24,14,999.9,62.1,30, 0.75G,999.9,0
723240,13882,20150106,36,24,23.3,24,1028.7,24,1003,24,10,24,3.2,24,8.9,999.9,50,26.1, 0.00G,999.9,0
723240,13882,20150107,32.2,24,17,24,1028.4,24,1002.8,24,10,24,10.7,24,22,32.1,50,18, 0.00G,999.9,0
723240,13882,20150108,16.4,24,-1,24,1037.8,24,1011.4,24,10,24,9.1,24,19,22.9,35.1,9, 0.00G,999.9,0
723240,13882,20150109,30,24,7.3,24,1028,24,1002.1,24,10,24,5.4,24,8.9,999.9,   39.9*,  25.0*, 0.00G,999.9,0
723240,13882,20150110,27.3,24,6.8,24,1033.8,24,1007.7,24,10,24,7.1,24,13,999.9,41,19, 0.00G,999.9,0
723240,13882,20150111,30.5,24,17.9,24,1033.4,24,1007.5,24,10,24,1.5,24,5.1,999.9,39.9,19, 0.00G,999.9,0
723240,13882,20150112,40.7,24,35.1,24,1026.6,17,1000.3,24,4.7,24,1.4,24,7,999.9,46.9,23, 0.09G,999.9,110000
723240,13882,20150113,42.1,24,38.5,24,1026,21,1000.2,24,7.9,24,7.8,24,13,999.9,46.9,37, 0.35G,999.9,10000
723240,13882,20150114,39.7,24,34.9,24,1025.9,17,1000.7,24,6.7,24,3.6,24,8,999.9,46.9,37, 0.01G,999.9,10000
723240,13882,20150115,33.2,24,29.4,24,1023.9,19,998.1,24,8,24,0.7,24,4.1,999.9,46.9,28.9, 0.00G,999.9,11000
723240,13882,20150116,36.1,24,30.6,24,1023.9,18,998.4,24,4.4,24,0.5,24,5.1,999.9,51.1,28, 0.08G,999.9,101000
723240,13882,20150117,38.7,24,28.7,24,1023.2,24,997.8,24,8.2,24,2.8,24,13,22,57.9,26.1, 0.00G,999.9,100000
723240,13882,20150118,46.8,24,28.8,24,1018.1,24,993,24,9.7,24,5.7,24,12,21,59,26.1, 0.00G,999.9,0
723240,13882,20150119,44.5,24,26.4,24,1018.8,24,993.6,24,10,24,3.2,24,15,18.1,66,28.9, 0.00G,999.9,0
723240,13882,20150120,51,24,31.5,24,1014.5,24,989.6,24,10,24,3.7,24,9.9,999.9,66.9,28.9, 0.00G,999.9,0
723240,13882,20150121,50.6,24,32.5,24,1018.1,24,993.2,24,10,24,4,24,9.9,999.9,66.9,34, 0.00G,999.9,0
723240,13882,20150122,40.6,24,29.2,24,1025.6,24,1000.3,24,10,24,2.4,24,7,999.9,62.1,30.9, 0.00G,999.9,0
723240,13882,20150123,41.9,24,35.1,24,1020.6,20,995.3,24,5.5,24,6.1,24,11.1,999.9,50,30.9, 0.24G,999.9,110000
723240,13882,20150124,41.5,24,32.9,24,1011.7,23,986.6,24,7.1,24,7.1,24,14,18.1,48,35.1, 0.65G,999.9,10000
723240,13882,20150125,41.5,24,30,24,1011.9,24,986.7,24,9.9,24,3.6,24,15.9,22,57,28, 0.06G,999.9,0
723240,13882,20150126,43.3,24,34.7,24,1010.1,21,984.9,24,9.8,24,8.6,24,15.9,22,57,28, 0.01G,999.9,10000
723240,13882,20150127,37.7,24,30.5,24,1015.6,22,990,24,9.5,24,3.9,24,15.9,999.9,48,35.1, 0.00G,999.9,11000
723240,13882,20150128,39,24,22.6,24,1024.5,22,999,24,9.7,24,8.7,24,14,20,48.9,30.9, 0.00G,999.9,0
723240,13882,20150129,41.1,24,27.3,24,1023,24,997.6,24,10,24,4,24,14,19,61,30, 0.00G,999.9,0
723240,13882,20150130,44.9,24,27.3,24,1026.1,24,1000.6,24,10,24,11.9,24,18.1,26,61,30, 0.00G,999.9,0
723240,13882,20150131,37.2,24,19.5,24,1029.1,24,1003.5,24,9.7,24,4.4,24,8,999.9,48.9,28, 0.00G,999.9,0
723240,13882,20150201,42.9,24,31.6,24,1020.5,24,995.4,24,8.9,24,2.3,24,9.9,15.9,53.1,28, 0.00G,999.9,10000
723240,13882,20150202,43.7,24,35.3,24,1015.3,18,988.1,24,7.7,24,10.8,24,19,26,55.9,30, 0.51G,999.9,11000
723240,13882,20150203,31.8,24,18.3,24,1027.2,23,1001.4,24,10,24,3.9,24,11.1,999.9,55.9,23, 0.01G,999.9,0
723240,13882,20150204,36.6,24,22.8,24,1024.4,24,998.8,24,10,24,2.4,24,11.1,999.9,52,23, 0.00G,999.9,0
723240,13882,20150205,40.5,24,23,24,1022.3,23,996.8,24,9.8,24,8.5,24,17.1,24.1,52,25, 0.00G,999.9,0
723240,13882,20150206,33,24,12.3,24,1028.8,24,1003.1,24,10,24,2.4,24,9.9,999.9,52,19.9, 0.00G,999.9,0
723240,13882,20150207,41.5,24,20.7,24,1023.9,24,998.4,24,10,24,3,24,12,19,64.9,19.9, 0.00G,999.9,0
723240,13882,20150208,50.1,24,33.3,24,1017.2,24,992.2,24,10,24,5,24,15.9,20,66,26.1, 0.00G,999.9,0
723240,13882,20150209,57,24,50,24,1010.9,16,985.7,24,7.7,24,4.9,24,14,999.9,66,36, 0.04G,999.9,110000
723240,13882,20150210,41.4,24,31,24,1015.9,24,990.8,24,9.8,24,13,24,18.1,24.1,64.9,36, 0.00I,999.9,0
723240,13882,20150211,40.9,24,28.7,24,1018,24,992.8,24,10,24,4.8,24,11.1,999.9,62.1,28.9, 0.00G,999.9,0
723240,13882,20150212,40,24,23.3,24,1020.3,24,995.1,24,10,24,8.8,24,18.1,29.9,62.1,28.9, 0.00G,999.9,0
723240,13882,20150213,30,24,9.1,24,1026.9,24,1001.1,24,10,24,8.4,24,15.9,19,43,23, 0.00G,999.9,0
723240,13882,20150214,37.7,24,17.8,24,1019.7,24,994.3,24,10,24,4.4,24,19,31.1,59,23, 0.00G,999.9,0
723240,13882,20150215,28,24,5.1,24,1026,24,1000.3,24,10,24,13.4,24,19,28,   50.0*,  16.0*, 0.00G,999.9,0
723240,13882,20150216,32.1,24,11.2,24,1020.8,20,993.7,24,7.6,24,3.8,24,11.1,999.9,37,16, 0.00G,999.9,10000
723240,13882,20150217,30,24,22,24,1015.3,19,989.1,24,8.3,24,8.6,24,14,999.9,   37.4*,  21.0*, 1.33G,999.9,10000
723240,13882,20150218,26,24,16.2,24,1018.5,21,992.4,24,8.7,24,8.8,24,20,29.9,35.1,19.9, 0.00G,999.9,1000
723240,13882,20150219,17.2,24,1.2,24,1027.8,24,1001.7,24,10,24,9.9,24,13,18.1,34,8.1, 0.03G,999.9,1000
723240,13882,20150220,18.6,24,1.6,24,1030.4,24,1004.1,24,9.8,24,5.8,24,8.9,999.9,28,8.1, 0.00G,999.9,1000
723240,13882,20150221,31.6,24,25.2,24,1022.7,19,997.2,24,7.8,24,4.1,24,13,19,37,12.9, 0.18G,1.2,111000
723240,13882,20150222,41.8,24,40.3,24,1021.2,16,995.3,24,1.8,24,3.8,24,9.9,999.9,46,27, 0.86G,1.2,10000
723240,13882,20150223,38.5,24,30.1,24,1027.2,24,1001.7,24,8.8,24,10.8,24,15,22.9,46,35.1, 0.02G,999.9,10000
723240,13882,20150224,32.5,24,21.3,24,1022,23,996.8,24,8.1,24,5.6,24,13,999.9,   41.0*,  26.6*, 0.03G,999.9,1000
723240,13882,20150225,31.3,24,21.7,24,1015.1,22,989.3,24,9.3,24,3.4,24,11.1,999.9,42.1,23, 0.10A,1.2,101000
723240,13882,20150226,33.4,24,28.6,24,1013.6,20,987.1,24,6.2,24,4.8,24,13,999.9,42.1,23, 0.51G,1.2,101000
723240,13882,20150227,33.1,24,21,24,1028.1,23,1002.3,24,9.7,24,6.8,24,12,999.9,42.1,25, 0.02G,1.2,0
723240,13882,20150228,36.7,24,17.6,24,1034.3,24,1008.5,24,10,24,7.1,24,12,999.9,54,28.9, 0.00G,1.2,0
723240,13882,20150301,45.2,24,33.3,24,1031.1,23,1005.8,24,9.1,24,5.8,24,9.9,15.9,54,28.9, 0.00G,999.9,0
723240,13882,20150302,48.1,24,42.3,24,1027.6,19,1002.3,24,5.6,24,5.5,24,15.9,999.9,55,42.1, 0.16G,999.9,10000
723240,13882,20150303,48.4,24,42.7,24,1023.4,18,997.7,24,5.8,24,3.9,24,8.9,999.9,   55.0*,  42.8*, 0.01G,999.9,10000
723240,13882,20150304,61.5,24,57,24,1013.2,16,989.5,24,5.5,24,8.1,24,21,31.1,73.9,43, 0.29G,999.9,10000
723240,13882,20150305,42.8,24,37.7,24,1018.4,12,992.9,24,8.4,24,11,24,17.1,21,   72.0*,  28.9*, 0.57G,999.9,10000
723240,13882,20150306,29.7,24,16.5,24,1032,24,1006.1,24,10,24,9.6,24,20,24.1,48,21.9, 0.39G,999.9,0
723240,13882,20150307,39,24,22.1,24,1031.1,24,1005.4,24,10,24,2.5,24,11.1,999.9,62.1,21.9, 0.00G,999.9,0
723240,13882,20150308,48.3,24,23.9,24,1025.8,24,1000.6,24,10,24,1.8,24,8,999.9,70,25, 0.00G,999.9,0
723240,13882,20150309,53.9,24,40.6,24,1023.6,24,998.6,24,9.9,24,3.4,24,11.1,999.9,   63.0*,  46.4*, 0.09G,999.9,10000
723240,13882,20150310,56,24,53.4,24,1019.9,15,994.8,24,5.4,24,2.5,24,8,999.9,68,46, 0.38G,999.9,10000
723240,13882,20150311,63.5,24,59.8,24,1019.9,14,995,24,6.9,24,1.8,24,8,999.9,72,52, 0.20G,999.9,10000
723240,13882,20150312,61.8,24,53.5,24,1025.4,22,1000.4,24,9.9,24,6.5,24,8.9,999.9,72,55, 0.33G,999.9,10000
723240,13882,20150313,55.6,24,49.4,24,1025.8,24,1000.8,24,9,24,3.8,24,7,999.9,71.1,50, 0.13G,999.9,10000
723240,13882,20150314,53.8,24,51.1,24,1018.9,20,994.2,24,7.3,24,3.1,24,8,999.9,63,50, 0.27G,999.9,10000
723240,13882,20150315,61,24,48.5,24,1022.3,23,997.2,24,10,24,4.4,24,13,18.1,75,48, 0.02G,999.9,0
723240,13882,20150316,58.5,24,40.9,24,1022.4,24,997.6,24,10,24,1.7,24,8,999.9,81,39.9, 0.00G,999.9,100000
723240,13882,20150317,65.4,24,46.5,24,1015.8,24,991.3,24,10,24,5,24,15,999.9,81,39.9, 0.00G,999.9,0
723240,13882,20150318,56.7,24,37.9,24,1019.7,24,995,24,10,24,10.4,24,15,18.1,81,48.9, 0.00G,999.9,0
723240,13882,20150319,49.9,24,40,24,1018.8,17,993.9,24,6.4,24,6.3,24,11.1,999.9,   55.9*,  44.6*, 0.01G,999.9,10000
723240,13882,20150320,51.6,24,48.9,24,1019.7,19,994.7,24,4.6,24,4.1,24,8.9,999.9,60.1,45, 0.41G,999.9,10000
723240,13882,20150321,57.2,24,44.9,24,1020.4,24,995.6,24,9.6,24,6,24,9.9,999.9,69.1,48, 0.01G,999.9,0
723240,13882,20150322,58,24,48.3,24,1017.7,24,993,24,10,24,1.6,24,5.1,999.9,69.1,50, 0.00G,999.9,10000
723240,13882,20150323,58.6,24,47.9,24,1016.7,24,992,24,9.7,24,4.1,24,11.1,999.9,73.9,46.9, 0.29G,999.9,110000
723240,13882,20150324,60.9,24,47.2,24,1019,24,994.3,24,10,24,2.5,24,7,999.9,75.9,46.9, 0.04G,999.9,100000
723240,13882,20150325,65.9,24,50.2,24,1019,24,994.4,24,10,24,4.6,24,11.1,15.9,78.1,46.9, 0.00G,999.9,0
723240,13882,20150326,69.4,24,55.5,24,1012.2,23,988.2,24,10,24,7.9,24,15,20,78.1,52, 0.00G,999.9,0
723240,13882,20150327,50.2,24,36.7,24,1012.2,20,987.1,24,10,24,12.2,24,18.1,25.1,77,45, 0.03G,999.9,10000
723240,13882,20150328,41.9,24,19.3,24,1020.4,24,995.1,24,10,24,9.3,24,14,22,55.9,32, 0.00I,999.9,0
723240,13882,20150329,43.2,24,17.1,24,1026.7,24,1001.2,24,10,24,4.2,24,11.1,19,63,28, 0.00G,999.9,0
723240,13882,20150330,58.8,24,37.9,24,1020.5,19,995.3,24,8.5,24,6,24,11.1,18.1,   71.1*,  48.0*, 0.58G,999.9,10010
723240,13882,20150331,58.5,24,42.1,24,1016.8,24,992.1,24,10,24,3.7,24,12,18.1,80.1,39.9, 0.00I,999.9,0
723240,13882,20150401,66.2,24,45.3,24,1015.7,24,991.2,24,10,24,4.4,24,12,999.9,   77.0*,  55.0*, 0.00G,999.9,0
723240,13882,20150402,61.5,24,49.5,24,1018.9,22,994.4,24,9.1,24,4.3,24,15.9,21,79,52, 0.00G,999.9,10010
723240,13882,20150403,66.7,24,57.1,24,1015.9,23,991.7,24,10,24,7,24,15,27,82,52, 1.16G,999.9,0
723240,13882,20150404,60.2,24,42.4,24,1020.9,22,995.6,24,9.9,24,11.3,24,19,24.1,82,48.9, 0.31G,999.9,10010
723240,13882,20150405,52.8,24,30.3,24,1024.7,24,999.7,24,10,24,3.5,24,8,18.1,68,37, 0.00G,999.9,0
723240,13882,20150406,59.8,24,43.2,24,1022.4,21,997.7,24,7.8,24,3.2,24,8,999.9,   64.9*,  55.9*, 0.00G,999.9,10000
723240,13882,20150407,63.7,24,59,24,1020.8,21,996.3,24,6,24,3.6,24,9.9,999.9,75.9,55, 0.54G,999.9,10000
723240,13882,20150408,69.2,24,59.3,24,1018.8,22,994.5,24,8.1,24,3.3,24,11.1,19,84.9,55, 0.04G,999.9,100000
723240,13882,20150409,72.9,24,58.5,24,1016.7,24,992.3,24,10,24,4.2,24,15.9,22,84.9,55, 0.00G,999.9,0
723240,13882,20150410,70.9,24,61.4,24,1015.5,23,991.1,24,8.6,24,6.3,24,9.9,999.9,84.9,60.1, 0.36G,999.9,10010
723240,13882,20150411,61.4,24,44,24,1020.5,24,995.8,24,10,24,5.3,24,11.1,15.9,75.9,46, 0.09G,999.9,0
723240,13882,20150412,60.7,24,48.1,24,1020.8,24,996.1,24,10,24,2.5,24,8.9,15,78.1,46, 0.00G,999.9,0
723240,13882,20150413,67.9,24,57,24,1020.5,19,995.8,24,7.7,24,3.7,24,8,999.9,   73.0*,  64.0*, 0.00G,999.9,10000
723240,13882,20150414,70.5,24,64.1,24,1016.1,16,991.9,24,7.4,24,4.7,24,11.1,18.1,81,64, 0.51G,999.9,10000
723240,13882,20150415,69.1,24,63.9,24,1016.8,19,992.3,24,8.1,24,3.3,24,9.9,999.9,   75.9*,  64.4*, 0.27G,999.9,10000
723240,13882,20150416,60.5,24,55.5,24,1021.2,19,996.5,24,8,24,5.7,24,17.1,28.9,75.9,57, 0.07G,999.9,110010
723240,13882,20150417,59.3,24,56.6,24,1019.7,19,995.3,24,6.1,24,1.3,24,5.1,999.9,63,57, 2.82G,999.9,10000
723240,13882,20150418,65.7,24,60.5,24,1015,17,990.7,24,6.2,24,2.1,24,6,999.9,78.1,57, 0.12G,999.9,100000
723240,13882,20150419,69.1,24,63.8,24,1008.7,18,984.1,24,7.8,24,5.9,24,20,31.1,78.1,57.9, 0.19G,999.9,110010
723240,13882,20150420,64.5,24,55.4,24,1005.7,19,981.1,24,8.5,24,7.1,24,19,29.9,75,57, 2.00G,999.9,110000
723240,13882,20150421,59.2,24,39.7,24,1013.4,24,988.8,24,10,24,4.6,24,12,18.1,73.9,45, 0.14G,999.9,0
723240,13882,20150422,61.8,24,42,24,1013.4,24,988.8,24,10,24,5.7,24,18.1,28,79,45, 0.00G,999.9,0
723240,13882,20150423,59.9,24,39.4,24,1015.5,24,991,24,10,24,6.8,24,13,20,79,45, 0.10G,999.9,10010
723240,13882,20150424,57.6,24,32.3,24,1017.6,24,992.8,24,10,24,4,24,9.9,999.9,71.1,42.1, 0.00G,999.9,0
723240,13882,20150425,63.5,24,53,24,1009,21,984.5,24,8,24,6.3,24,13,19,79,42.1, 0.48G,999.9,110000
723240,13882,20150426,68,24,59.7,24,1004.2,22,979.7,24,9.7,24,6.3,24,15,32.1,79,52, 0.17G,999.9,110000
723240,13882,20150427,56.5,24,42.7,24,1012,23,987.3,24,10,24,6,24,15,21,73.9,46, 0.00I,999.9,100000
723240,13882,20150428,59.7,24,40.8,24,1013.2,24,988.6,24,10,24,5.5,24,9.9,999.9,72,46, 0.00G,999.9,0
723240,13882,20150429,60.2,24,48.8,24,1009.6,24,985.1,24,10,24,3,24,7,999.9,72,46.9, 0.02G,999.9,10000
